688160,Cape Town,,2,-33.967,18.600,  44
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/02/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,19.5,E,8,18.5,E,8,94,E,8,1007,E,8,175,E,8,3.8,E,8,-9990,0,0,-9990,0,0,3.390,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,18.9,E,8,17.7,E,8,93,E,8,1007,E,8,190,E,8,5.6,E,8,-9990,0,0,-9990,0,0,3.206,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,18.3,E,8,17.5,E,8,95,E,8,1007,E,8,155,E,8,5.2,E,8,-9990,0,0,-9990,0,0,3.150,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,17.9,E,8,16.9,E,8,94,E,8,1007,E,8,187,E,8,5.2,E,8,-9990,0,0,-9990,0,0,3.027,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,06:00,6,211,1,3,10,0,3,20,1,3,10,105,3,10,13,3,20,105,3,10,-9990,0,0,0,E,8,0,E,8,17.8,E,8,16.6,E,8,93,E,8,1007,E,8,170,E,8,4.3,E,8,-9990,0,0,-9990,0,0,2.974,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,07:00,219,1412,114,3,10,468,3,20,42,3,10,12162,3,10,34979,3,20,6746,3,10,-9990,0,0,0,E,8,0,E,8,18.6,E,8,16.4,E,8,87,E,8,1008,E,8,187,E,8,5.0,E,8,-9990,0,0,-9990,0,0,2.928,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,08:00,500,1412,310,3,10,674,3,20,71,3,10,33941,3,10,63331,3,20,11525,3,10,-9990,0,0,0,E,8,0,E,8,19.9,E,8,16.4,E,8,80,E,8,1008,E,8,164,E,8,3.6,E,8,-9990,0,0,-9990,0,0,2.925,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,09:00,768,1412,517,3,10,758,3,20,105,3,10,56018,3,10,74761,3,20,15364,3,10,-9990,0,0,0,E,8,0,E,8,21.1,E,8,16.1,E,8,73,E,8,1008,E,8,219,E,8,4.1,E,8,-9990,0,0,-9990,0,0,2.865,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,10:00,1004,1412,700,3,10,746,3,20,169,3,10,77091,3,10,74363,3,20,24186,3,10,-9990,0,0,1,E,8,1,E,8,23.0,E,8,15.7,E,8,63,E,8,1008,E,8,181,E,8,4.1,E,8,-9990,0,0,-9990,0,0,2.783,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,11:00,1194,1412,859,3,10,756,3,20,220,3,10,94488,3,10,76682,3,20,29657,3,10,-9990,0,0,3,E,8,2,E,8,24.8,E,8,14.7,E,8,53,E,8,1008,E,8,147,E,8,5.0,E,8,-9990,0,0,-9990,0,0,2.589,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
