Angle deg,Incidence angle rad,IAM_transv SAM,IAM_log SAM,IAM_transv SOL,IAM_log SOL,IAM_log SOL_real,IAM_transv SOL_real,IAM_transv SOL_old,IAM_log SOL_old
31.9,0.556760031,0.951587127,0.829246448,0.942715078,0.830385316,,,0.951583421,0.821501626
32,0.558505361,0.951144707,0.828094057,0.942189243,0.829326385,,,0.951313254,0.820516836
32.1,0.56025069,0.950699472,0.82693639,0.941659601,0.828263998,,,0.95103991,0.819529136
32.2,0.561996019,0.950251416,0.825773448,0.941126143,0.827198159,,,0.950763372,0.818538527
32.3,0.563741348,0.94980053,0.824605228,0.940588857,0.826128871,,,0.950483623,0.81754501
32.4,0.565486678,0.949346807,0.823431731,0.940047734,0.825056136,,,0.950200646,0.816548586
32.5,0.567232007,0.948890239,0.822252956,0.939502763,0.823979957,,,0.949914423,0.815549256
32.6,0.568977336,0.94843082,0.821068903,0.938953933,0.822900338,,,0.949624938,0.814547021
32.7,0.570722665,0.947968542,0.819879572,0.938401235,0.821817282,,,0.949332173,0.813541884
32.8,0.572467995,0.947503397,0.818684963,0.937844658,0.820730791,,,0.949036112,0.812533844
32.9,0.574213324,0.947035379,0.817485076,0.937284193,0.819640868,,,0.948736739,0.811522904
33,0.575958653,0.946564479,0.816279911,0.936719828,0.818547518,,,0.948434036,0.810509065
33.1,0.577703982,0.946090689,0.81506947,0.936151555,0.817450743,,,0.948127986,0.809492329
33.2,0.579449312,0.945614004,0.813853753,0.935579364,0.816350547,,,0.947818574,0.808472696
33.3,0.581194641,0.945134415,0.81263276,0.935003244,0.815246933,,,0.947505783,0.807450168
33.4,0.58293997,0.944651915,0.811406493,0.934423186,0.814139904,,,0.947189596,0.806424748
33.5,0.584685299,0.944166496,0.810174954,0.933839181,0.813029465,,,0.946869996,0.805396436
33.6,0.586430629,0.943678152,0.808938142,0.933251219,0.811915618,,,0.946546969,0.804365234
33.7,0.588175958,0.943186874,0.807696061,0.93265929,0.810798367,,,0.946220496,0.803331144
33.8,0.589921287,0.942692655,0.806448711,0.932063386,0.809677716,,,0.945890563,0.802294168
33.9,0.591666616,0.942195488,0.805196095,0.931463497,0.808553668,,,0.945557153,0.801254308
34,0.593411946,0.941695365,0.803938214,0.930859614,0.807426228,,,0.945220251,0.800211564
34.1,0.595157275,0.941192279,0.802675071,0.930251727,0.806295399,,,0.944879839,0.79916594
34.2,0.596902604,0.940686223,0.801406668,0.929639829,0.805161185,,,0.944535903,0.798117437
34.3,0.598647933,0.940177189,0.800133008,0.929023909,0.80402359,,,0.944188426,0.797066056
34.4,0.600393263,0.939665169,0.798854093,0.928403959,0.802882618,,,0.943837393,0.796011801
34.5,0.602138592,0.939150157,0.797569925,0.92777997,0.801738273,,,0.943482788,0.794954673
34.6,0.603883921,0.938632144,0.796280509,0.927151934,0.800590559,,,0.943124596,0.793894674
34.7,0.60562925,0.938111124,0.794985847,0.926519842,0.79943948,,,0.9427628,0.792831807
34.8,0.60737458,0.937587089,0.793685943,0.925883686,0.798285041,,,0.942397386,0.791766073
34.9,0.609119909,0.937060031,0.792380799,0.925243456,0.797127245,,,0.942028338,0.790697474
35,0.610865238,0.936529944,0.79107042,0.924599145,0.795966098,,,0.94165564,0.789626014
35.1,0.612610567,0.935996819,0.78975481,0.923950745,0.794801602,,,0.941279278,0.788551693
35.2,0.614355897,0.935460649,0.788433971,0.923298246,0.793633763,,,0.940899237,0.787474515
35.3,0.616101226,0.934921428,0.787107909,0.922641642,0.792462586,,,0.9405155,0.786394483
35.4,0.617846555,0.934379146,0.785776628,0.921980924,0.791288074,,,0.940128054,0.785311597
35.5,0.619591884,0.933833798,0.784440132,0.921316083,0.790110232,,,0.939736883,0.784225861
35.6,0.621337214,0.933285375,0.783098426,0.920647113,0.788929066,,,0.939341971,0.783137278
35.7,0.623082543,0.932733871,0.781751514,0.919974006,0.787744579,,,0.938943306,0.78204585
35.8,0.624827872,0.932179277,0.780399401,0.919296753,0.786556776,,,0.93854087,0.780951579
35.9,0.626573201,0.931621586,0.779042093,0.918615348,0.785365662,,,0.938134651,0.779854468
36,0.628318531,0.931060792,0.777679594,0.917929781,0.784171243,,,0.937724632,0.77875452
36.1,0.63006386,0.930496885,0.776311911,0.917240047,0.782973522,,,0.937310801,0.777651738
36.2,0.631809189,0.92992986,0.774939048,0.916546138,0.781772505,,,0.936893141,0.776546124
36.3,0.633554518,0.929359709,0.773561012,0.915848046,0.780568196,,,0.936471639,0.775437681
36.4,0.635299848,0.928786423,0.772177808,0.915145765,0.779360602,,,0.93604628,0.774326412
36.5,0.637045177,0.928209997,0.770789442,0.914439286,0.778149726,,,0.935617051,0.77321232
36.6,0.638790506,0.927630421,0.76939592,0.913728603,0.776935575,,,0.935183936,0.772095407
36.7,0.640535835,0.92704769,0.76799725,0.91301371,0.775718153,,,0.934746921,0.770975678
36.8,0.642281165,0.926461795,0.766593436,0.912294598,0.774497465,,,0.934305993,0.769853134
36.9,0.644026494,0.925872729,0.765184487,0.911571262,0.773273517,,,0.933861138,0.768727779
37,0.645771823,0.925280485,0.763770409,0.910843695,0.772046315,,,0.933412341,0.767599616
37.1,0.647517152,0.924685055,0.762351208,0.910111889,0.770815863,,,0.932959588,0.766468648
37.2,0.649262482,0.924086432,0.760926893,0.909375839,0.769582167,,,0.932502867,0.765334878
37.3,0.651007811,0.923484609,0.75949747,0.908635538,0.768345234,,,0.932042162,0.76419831
37.4,0.65275314,0.922879577,0.758062947,0.907890979,0.767105067,,,0.931577461,0.763058947
37.5,0.654498469,0.92227133,0.756623331,0.907142156,0.765861673,,,0.931108749,0.761916792
37.6,0.656243799,0.92165986,0.755178631,0.906389064,0.764615058,,,0.930636014,0.760771849
37.7,0.657989128,0.921045159,0.753728854,0.905631695,0.763365227,,,0.930159241,0.75962412
37.8,0.659734457,0.920427221,0.752274008,0.904870043,0.762112187,,,0.929678418,0.758473609
37.9,0.661479787,0.919806038,0.750814102,0.904104104,0.760855942,,,0.92919353,0.757320321
38,0.663225116,0.919181602,0.749349144,0.90333387,0.7595965,,,0.928704565,0.756164258
38.1,0.664970445,0.918553906,0.747879143,0.902559336,0.758333865,,,0.92821151,0.755005424
38.2,0.666715774,0.917922943,0.746404108,0.901780496,0.757068044,,,0.92771435,0.753843822
38.3,0.668461104,0.917288705,0.744924047,0.900997345,0.755799043,,,0.927213075,0.752679456
38.4,0.670206433,0.916651184,0.74343897,0.900209877,0.754526869,,,0.926707669,0.751512331
38.5,0.671951762,0.916010374,0.741948885,0.899418086,0.753251526,,,0.926198121,0.750342449
38.6,0.673697091,0.915366267,0.740453803,0.898621967,0.751973022,,,0.925684417,0.749169815
38.7,0.675442421,0.914718855,0.738953732,0.897821514,0.750691363,,,0.925166544,0.747994431
38.8,0.67718775,0.914068132,0.737448683,0.897016723,0.749406555,,,0.924644491,0.746816303
38.9,0.678933079,0.913414089,0.735938666,0.896207589,0.748118604,,,0.924118244,0.745635434
39,0.680678408,0.912756719,0.73442369,0.895394105,0.746827518,,,0.923587791,0.744451828
39.1,0.682423738,0.912096015,0.732903766,0.894576267,0.745533302,,,0.923053118,0.743265489
39.2,0.684169067,0.911431969,0.731378904,0.89375407,0.744235962,,,0.922514215,0.742076422
39.3,0.685914396,0.910764574,0.729849115,0.89292751,0.742935507,,,0.921971068,0.740884629
39.4,0.687659725,0.910093823,0.728314409,0.892096581,0.741631941,,,0.921423665,0.739690115
39.5,0.689405055,0.909419707,0.726774797,0.891261279,0.740325273,,,0.920871993,0.738492885
39.6,0.691150384,0.908742221,0.725230291,0.890421599,0.739015508,,,0.920316042,0.737292943
39.7,0.692895713,0.908061355,0.723680901,0.889577536,0.737702654,,,0.919755797,0.736090292
39.8,0.694641042,0.907377104,0.722126639,0.888729087,0.736386717,,,0.919191248,0.734884938
39.9,0.696386372,0.906689459,0.720567516,0.887876246,0.735067704,,,0.918622383,0.733676884
40,0.698131701,0.905998412,0.719003544,0.88701901,0.733745623,,,0.918049189,0.732466136
40.1,0.69987703,0.905303958,0.717434735,0.886157374,0.73242048,,,0.917471655,0.731252696
40.2,0.701622359,0.904606087,0.715861101,0.885291334,0.731092283,,,0.916889769,0.730036571
40.3,0.703367689,0.903904793,0.714282654,0.884420887,0.729761038,,,0.916303519,0.728817763
40.4,0.705113018,0.903200069,0.712699406,0.883546027,0.728426753,,,0.915712894,0.727596279
40.5,0.706858347,0.902491906,0.711111369,0.882666752,0.727089435,,,0.915117882,0.726372122
40.6,0.708603676,0.901780298,0.709518557,0.881783057,0.725749091,,,0.914518471,0.725145297
40.7,0.710349006,0.901065236,0.707920983,0.880894939,0.724405728,,,0.913914651,0.723915809
40.8,0.712094335,0.900346714,0.706318658,0.880002394,0.723059355,,,0.913306409,0.722683662
40.9,0.713839664,0.899624725,0.704711597,0.879105418,0.721709978,,,0.912693735,0.721448862
41,0.715584993,0.89889926,0.703099812,0.878204008,0.720357605,,,0.912076618,0.720211413
41.1,0.717330323,0.898170312,0.701483317,0.877298162,0.719002244,,,0.911455045,0.718971319
41.2,0.719075652,0.897437875,0.699862126,0.876387874,0.717643902,,,0.910829007,0.717728587
41.3,0.720820981,0.89670194,0.698236252,0.875473142,0.716282587,,,0.910198492,0.71648322
41.4,0.72256631,0.895962499,0.696605709,0.874553964,0.714918306,,,0.909563488,0.715235224
41.5,0.72431164,0.895219547,0.694970511,0.873630335,0.713551068,,,0.908923986,0.713984604
41.6,0.726056969,0.894473074,0.693330673,0.872702253,0.71218088,,,0.908279975,0.712731365
41.7,0.727802298,0.893723075,0.691686209,0.871769715,0.71080775,,,0.907631443,0.711475511
41.8,0.729547627,0.892969541,0.690037134,0.870832718,0.709431686,,,0.906978381,0.710217049
41.9,0.731292957,0.892212464,0.688383462,0.86989126,0.708052696,,,0.906320776,0.708955983
42,0.733038286,0.891451839,0.686725208,0.868945337,0.706670788,,,0.90565862,0.707692318
42.1,0.734783615,0.890687656,0.685062387,0.867994947,0.70528597,,,0.904991901,0.70642606
42.2,0.736528944,0.889919909,0.683395014,0.867040088,0.70389825,,,0.904320609,0.705157215
42.3,0.738274274,0.88914859,0.681723106,0.866080757,0.702507637,,,0.903644734,0.703885786
42.4,0.740019603,0.888373692,0.680046676,0.865116952,0.701114139,,,0.902964266,0.702611781
42.5,0.741764932,0.887595207,0.678365742,0.864148671,0.699717764,,,0.902279194,0.701335204
42.6,0.743510261,0.886813129,0.676680318,0.863175911,0.69831852,,,0.901589507,0.70005606
42.7,0.745255591,0.886027449,0.674990421,0.86219867,0.696916416,,,0.900895197,0.698774356
42.8,0.74700092,0.88523816,0.673296067,0.861216947,0.695511461,,,0.900196254,0.697490097
42.9,0.748746249,0.884445254,0.671597273,0.860230739,0.694103662,,,0.899492666,0.696203288
43,0.750491578,0.883648725,0.669894054,0.859240045,0.692693029,,,0.898784425,0.694913936
43.1,0.752236908,0.882848565,0.668186428,0.858244862,0.69127957,,,0.89807152,0.693622045
43.2,0.753982237,0.882044766,0.666474411,0.857245189,0.689863293,,,0.897353943,0.692327622
43.3,0.755727566,0.881237321,0.664758021,0.856241025,0.688444208,,,0.896631682,0.691030673
43.4,0.757472895,0.880426223,0.663037274,0.855232367,0.687022323,,,0.89590473,0.689731202
43.5,0.759218225,0.879611464,0.661312187,0.854219216,0.685597648,,,0.895173075,0.688429217
43.6,0.760963554,0.878793037,0.659582779,0.853201568,0.68417019,,,0.894436709,0.687124723
43.7,0.762708883,0.877970934,0.657849067,0.852179423,0.68273996,,,0.893695623,0.685817725
43.8,0.764454212,0.877145148,0.656111068,0.851152779,0.681306965,,,0.892949807,0.684508231
43.9,0.766199542,0.876315671,0.6543688,0.850121637,0.679871216,,,0.892199251,0.683196246
44,0.767944871,0.875482497,0.652622283,0.849085993,0.678432721,,,0.891443948,0.681881775
44.1,0.7696902,0.874645617,0.650871533,0.848045848,0.676991489,,,0.890683887,0.680564826
44.2,0.771435529,0.873805024,0.649116569,0.847001201,0.675547529,,,0.889919059,0.679245405
44.3,0.773180859,0.872960711,0.647357411,0.84595205,0.674100852,,,0.889149456,0.677923517
44.4,0.774926188,0.87211267,0.645594076,0.844898396,0.672651465,,,0.888375069,0.676599168
44.5,0.776671517,0.871260895,0.643826583,0.843840237,0.671199379,,,0.887595889,0.675272366
44.6,0.778416846,0.870405376,0.642054952,0.842777573,0.669744604,,,0.886811907,0.673943117
44.7,0.780162176,0.869546108,0.640279202,0.841710403,0.668287147,,,0.886023115,0.672611426
44.8,0.781907505,0.868683083,0.638499352,0.840638728,0.66682702,,,0.885229504,0.6712773
44.9,0.783652834,0.867816293,0.636715422,0.839562546,0.665364231,,,0.884431065,0.669940747
45,0.785398163,0.86694573,0.634927432,0.838481858,0.66389879,,,0.883627789,0.668601771
45.1,0.787143493,0.866071388,0.633135401,0.837396663,0.662430708,,,0.88281967,0.667260381
45.2,0.788888822,0.865193259,0.631339349,0.836306961,0.660959993,,,0.882006697,0.665916581
45.3,0.790634151,0.864311336,0.629539297,0.835212753,0.659486656,,,0.881188864,0.66457038
45.4,0.79237948,0.86342561,0.627735264,0.834114038,0.658010706,,,0.880366161,0.663221784
45.5,0.79412481,0.862536076,0.625927273,0.833010816,0.656532153,,,0.87953858,0.661870799
45.6,0.795870139,0.861642724,0.624115342,0.831903089,0.655051008,,,0.878706114,0.660517432
45.7,0.797615468,0.860745549,0.622299493,0.830790856,0.653567279,,,0.877868755,0.65916169
